270227,,06/09/2020,,,,Medchal Malkajgiri,Telangana,TG,185,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270228,,06/09/2020,,,,Mulugu,Telangana,TG,15,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270229,,06/09/2020,,,,Nagarkurnool,Telangana,TG,51,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270230,,06/09/2020,,,,Nalgonda,Telangana,TG,158,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270231,,06/09/2020,,,,Narayanpet,Telangana,TG,11,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270232,,06/09/2020,,,,Nirmal,Telangana,TG,19,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270233,,06/09/2020,,,,Nizamabad,Telangana,TG,95,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270234,,06/09/2020,,,,Peddapalli,Telangana,TG,69,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270235,,06/09/2020,,,,Rajanna Sircilla,Telangana,TG,45,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270236,,06/09/2020,,,,Ranga Reddy,Telangana,TG,197,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270237,,06/09/2020,,,,Sangareddy,Telangana,TG,82,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270238,,06/09/2020,,,,Siddipet,Telangana,TG,88,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270239,,06/09/2020,,,,Suryapet,Telangana,TG,102,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270240,,06/09/2020,,,,Vikarabad,Telangana,TG,14,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270241,,06/09/2020,,,,Wanaparthy,Telangana,TG,41,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270242,,06/09/2020,,,,Warangal Rural,Telangana,TG,40,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270243,,06/09/2020,,,,Warangal Urban,Telangana,TG,117,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270244,,06/09/2020,,,,Yadadri Bhuvanagiri,Telangana,TG,67,Hospitalized,,,https://t.me/indiacovid/16780,,,,,,
270245,,06/09/2020,,,,,Telangana,TG,2927,Recovered,,,https://t.me/indiacovid/16780,,,,,,
270246,,06/09/2020,,,,,Telangana,TG,9,Deceased,,,https://t.me/indiacovid/16780,,,,,,
270261,,06/09/2020,,,,Dhalai,Tripura,TR,55,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270262,,06/09/2020,,,,Gomati,Tripura,TR,43,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270263,,06/09/2020,,,,Khowai,Tripura,TR,37,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270264,,06/09/2020,,,,North Tripura,Tripura,TR,47,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270265,,06/09/2020,,,,Sipahijala,Tripura,TR,64,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270266,,06/09/2020,,,,South Tripura,Tripura,TR,58,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270267,,06/09/2020,,,,Unokoti,Tripura,TR,47,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270268,,06/09/2020,,,,West Tripura,Tripura,TR,252,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270269,,06/09/2020,,,,Dhalai,Tripura,TR,13,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270270,,06/09/2020,,,,Gomati,Tripura,TR,43,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270271,,06/09/2020,,,,Khowai,Tripura,TR,16,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270272,,06/09/2020,,,,North Tripura,Tripura,TR,20,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270273,,06/09/2020,,,,Sipahijala,Tripura,TR,26,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270274,,06/09/2020,,,,South Tripura,Tripura,TR,13,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270275,,06/09/2020,,,,Unokoti,Tripura,TR,11,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270276,,06/09/2020,,,,West Tripura,Tripura,TR,120,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270277,,06/09/2020,,,,Gomati,Tripura,TR,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270278,,06/09/2020,,,,Khowai,Tripura,TR,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270279,,06/09/2020,,,,North Tripura,Tripura,TR,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270280,,06/09/2020,,,,South Tripura,Tripura,TR,3,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270281,,06/09/2020,,,,Unokoti,Tripura,TR,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270282,,06/09/2020,,,,West Tripura,Tripura,TR,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/2182,,,,,,
270283,,06/09/2020,,,,Ajmer,Rajasthan,RJ,45,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270284,,06/09/2020,,,,Alwar,Rajasthan,RJ,33,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270285,,06/09/2020,,,,Banswara,Rajasthan,RJ,10,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270286,,06/09/2020,,,,Baran,Rajasthan,RJ,16,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270287,,06/09/2020,,,,Barmer,Rajasthan,RJ,8,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270288,,06/09/2020,,,,Bharatpur,Rajasthan,RJ,9,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270289,,06/09/2020,,,,Bhilwara,Rajasthan,RJ,12,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270290,,06/09/2020,,,,Bikaner,Rajasthan,RJ,51,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270291,,06/09/2020,,,,Bundi,Rajasthan,RJ,13,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270292,,06/09/2020,,,,Chittorgarh,Rajasthan,RJ,14,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270293,,06/09/2020,,,,Churu,Rajasthan,RJ,6,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270294,,06/09/2020,,,,Dholpur,Rajasthan,RJ,9,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270295,,06/09/2020,,,,Ganganagar,Rajasthan,RJ,7,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270296,,06/09/2020,,,,Jaipur,Rajasthan,RJ,133,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270297,,06/09/2020,,,,Jhalawar,Rajasthan,RJ,44,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270298,,06/09/2020,,,,Jodhpur,Rajasthan,RJ,126,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270299,,06/09/2020,,,,Banswara,Rajasthan,RJ,6,Recovered,,,https://t.me/indiacovid/16789,,,,,,
270300,,06/09/2020,,,,Bikaner,Rajasthan,RJ,40,Recovered,,,https://t.me/indiacovid/16789,,,,,,
270301,,06/09/2020,,,,Churu,Rajasthan,RJ,15,Recovered,,,https://t.me/indiacovid/16789,,,,,,
270302,,06/09/2020,,,,Dausa,Rajasthan,RJ,4,Recovered,,,https://t.me/indiacovid/16789,,,,,,
270303,,06/09/2020,,,,Ganganagar,Rajasthan,RJ,25,Recovered,,,https://t.me/indiacovid/16789,,,,,,
270304,,06/09/2020,,,,Karauli,Rajasthan,RJ,10,Recovered,,,https://t.me/indiacovid/16789,,,,,,
270305,,06/09/2020,,,,Ajmer,Rajasthan,RJ,1,Deceased,,,https://t.me/indiacovid/16789,,,,,,
270306,,06/09/2020,,,,Alwar,Rajasthan,RJ,1,Deceased,,,https://t.me/indiacovid/16789,,,,,,
270307,,06/09/2020,,,,Bikaner,Rajasthan,RJ,3,Deceased,,,https://t.me/indiacovid/16789,,,,,,
270308,,06/09/2020,,,,Dausa,Rajasthan,RJ,1,Deceased,,,https://t.me/indiacovid/16789,,,,,,
270309,,06/09/2020,,,,Jaipur,Rajasthan,RJ,2,Deceased,,,https://t.me/indiacovid/16789,,,,,,
270310,,06/09/2020,,,,Kota,Rajasthan,RJ,111,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270311,,06/09/2020,,,,Nagaur,Rajasthan,RJ,18,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270312,,06/09/2020,,,,Pali,Rajasthan,RJ,17,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270313,,06/09/2020,,,,Rajsamand,Rajasthan,RJ,23,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270314,,06/09/2020,,,,Sawai Madhopur,Rajasthan,RJ,5,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270315,,06/09/2020,,,,Sirohi,Rajasthan,RJ,8,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270316,,06/09/2020,,,,Udaipur,Rajasthan,RJ,8,Hospitalized,,,https://t.me/indiacovid/16789,,,,,,
270317,,06/09/2020,,,,Sirohi,Rajasthan,RJ,37,Recovered,,,https://t.me/indiacovid/16789,,,,,,
270320,,06/09/2020,,,,Angul,Odisha,OR,73,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270321,,06/09/2020,,,,Balasore,Odisha,OR,120,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270322,,06/09/2020,,,,Bargarh,Odisha,OR,396,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270323,,06/09/2020,,,,Bhadrak,Odisha,OR,107,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270324,,06/09/2020,,,,Balangir,Odisha,OR,43,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270325,,06/09/2020,,,,Boudh,Odisha,OR,29,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270326,,06/09/2020,,,,Cuttack,Odisha,OR,322,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270327,,06/09/2020,,,,Deogarh,Odisha,OR,7,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270328,,06/09/2020,,,,Dhenkanal,Odisha,OR,51,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270329,,06/09/2020,,,,Gajapati,Odisha,OR,20,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270330,,06/09/2020,,,,Ganjam,Odisha,OR,108,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270331,,06/09/2020,,,,Jagatsinghpur,Odisha,OR,67,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270332,,06/09/2020,,,,Jajpur,Odisha,OR,252,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270333,,06/09/2020,,,,Jharsuguda,Odisha,OR,192,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270334,,06/09/2020,,,,Kalahandi,Odisha,OR,57,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270335,,06/09/2020,,,,Kandhamal,Odisha,OR,45,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270336,,06/09/2020,,,,Kendrapara,Odisha,OR,103,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270337,,06/09/2020,,,,Kendujhar,Odisha,OR,84,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270338,,06/09/2020,,,,Khordha,Odisha,OR,797,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270339,,06/09/2020,,,,Koraput,Odisha,OR,84,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270340,,06/09/2020,,,,Malkangiri,Odisha,OR,37,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270341,,06/09/2020,,,,Mayurbhanj,Odisha,OR,142,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270342,,06/09/2020,,,,Nabarangapur,Odisha,OR,78,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270343,,06/09/2020,,,,Nayagarh,Odisha,OR,62,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270344,,06/09/2020,,,,Nuapada,Odisha,OR,93,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270345,,06/09/2020,,,,Puri,Odisha,OR,117,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270346,,06/09/2020,,,,Rayagada,Odisha,OR,101,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270347,,06/09/2020,,,,Sambalpur,Odisha,OR,83,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270348,,06/09/2020,,,,Subarnapur,Odisha,OR,106,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270349,,06/09/2020,,,,Sundargarh,Odisha,OR,34,Hospitalized,,,http://twitter.com/IPR_Odisha/status/1302474159906193408,,,,,,
270350,,06/09/2020,48,M,,Ganjam,Odisha,OR,1,Deceased,,Was also suffering from Diabetes,https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270351,,06/09/2020,48,M,Bhubaneswar,Khordha,Odisha,OR,1,Deceased,,"Was also suffering from Diabetes, Hypertension.",https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270352,,06/09/2020,49,F,,Koraput,Odisha,OR,1,Deceased,,Was also suffering from Uncontrolled Diabetes & Hypertension. ,https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270353,,06/09/2020,38,M,,Rayagada,Odisha,OR,1,Deceased,,,https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270354,,06/09/2020,80,M,,Sundargarh,Odisha,OR,1,Deceased,,,https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270355,,06/09/2020,45,M,,Ganjam,Odisha,OR,1,Deceased,,"Was also suffering from Diabetes, Hypertension.",https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270356,,06/09/2020,78,M,,Ganjam,Odisha,OR,1,Deceased,,Was also suffering from Hypertension.,https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270357,,06/09/2020,78,M,,Ganjam,Odisha,OR,1,Deceased,,Was also suffering from Diabetes,https://twitter.com/HFWOdisha/status/1302485200039895040,,,,,,
270954,,06/09/2020,,,,Araria,Bihar,BR,151,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270955,,06/09/2020,,,,Arwal,Bihar,BR,17,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270956,,06/09/2020,,,,Aurangabad,Bihar,BR,60,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270957,,06/09/2020,,,,Banka,Bihar,BR,14,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270958,,06/09/2020,,,,Begusarai,Bihar,BR,35,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270959,,06/09/2020,,,,Bhagalpur,Bihar,BR,89,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270960,,06/09/2020,,,,Bhojpur,Bihar,BR,26,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270961,,06/09/2020,,,,Buxar,Bihar,BR,15,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270962,,06/09/2020,,,,Darbhanga,Bihar,BR,36,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270963,,06/09/2020,,,,Gaya,Bihar,BR,38,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270964,,06/09/2020,,,,Gopalganj,Bihar,BR,49,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270965,,06/09/2020,,,,Jamui,Bihar,BR,37,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270966,,06/09/2020,,,,Jehanabad,Bihar,BR,24,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270967,,06/09/2020,,,,Kaimur,Bihar,BR,11,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270968,,06/09/2020,,,,Katihar,Bihar,BR,26,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270969,,06/09/2020,,,,Araria,Bihar,BR,87,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270970,,06/09/2020,,,,Arwal,Bihar,BR,8,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270971,,06/09/2020,,,,Aurangabad,Bihar,BR,53,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270972,,06/09/2020,,,,Banka,Bihar,BR,20,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270973,,06/09/2020,,,,Begusarai,Bihar,BR,94,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270974,,06/09/2020,,,,Bhagalpur,Bihar,BR,75,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270975,,06/09/2020,,,,Bhojpur,Bihar,BR,46,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270976,,06/09/2020,,,,Buxar,Bihar,BR,30,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270977,,06/09/2020,,,,Darbhanga,Bihar,BR,45,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270978,,06/09/2020,,,,Gaya,Bihar,BR,51,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270979,,06/09/2020,,,,Gopalganj,Bihar,BR,71,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270980,,06/09/2020,,,,Jamui,Bihar,BR,28,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270981,,06/09/2020,,,,Jehanabad,Bihar,BR,18,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270982,,06/09/2020,,,,Kaimur,Bihar,BR,38,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270983,,06/09/2020,,,,Katihar,Bihar,BR,61,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270984,,06/09/2020,,,,Begusarai,Bihar,BR,1,Deceased,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270985,,06/09/2020,,,,Bhagalpur,Bihar,BR,1,Deceased,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270986,,06/09/2020,,,,Bhojpur,Bihar,BR,1,Deceased,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270987,,06/09/2020,,,,Khagaria,Bihar,BR,13,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270988,,06/09/2020,,,,Kishanganj,Bihar,BR,24,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270989,,06/09/2020,,,,Lakhisarai,Bihar,BR,65,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270990,,06/09/2020,,,,Madhepura,Bihar,BR,50,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270991,,06/09/2020,,,,Madhubani,Bihar,BR,68,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270992,,06/09/2020,,,,Munger,Bihar,BR,22,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270993,,06/09/2020,,,,Muzaffarpur,Bihar,BR,63,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270994,,06/09/2020,,,,Nalanda,Bihar,BR,28,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270995,,06/09/2020,,,,Nawada,Bihar,BR,22,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270996,,06/09/2020,,,,West Champaran,Bihar,BR,54,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270997,,06/09/2020,,,,Patna,Bihar,BR,215,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270998,,06/09/2020,,,,East Champaran,Bihar,BR,44,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
270999,,06/09/2020,,,,Purnia,Bihar,BR,86,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271000,,06/09/2020,,,,Rohtas,Bihar,BR,44,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271001,,06/09/2020,,,,Saharsa,Bihar,BR,61,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271002,,06/09/2020,,,,Samastipur,Bihar,BR,40,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271003,,06/09/2020,,,,Saran,Bihar,BR,69,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271004,,06/09/2020,,,,Sheikhpura,Bihar,BR,18,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271005,,06/09/2020,,,,Sheohar,Bihar,BR,10,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271006,,06/09/2020,,,,Sitamarhi,Bihar,BR,44,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271007,,06/09/2020,,,,Siwan,Bihar,BR,31,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271008,,06/09/2020,,,,Supaul,Bihar,BR,76,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271009,,06/09/2020,,,,Vaishali,Bihar,BR,22,Hospitalized,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271010,,06/09/2020,,,,Khagaria,Bihar,BR,4,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271011,,06/09/2020,,,,Kishanganj,Bihar,BR,63,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271012,,06/09/2020,,,,Lakhisarai,Bihar,BR,41,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271013,,06/09/2020,,,,Madhepura,Bihar,BR,32,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271014,,06/09/2020,,,,Madhubani,Bihar,BR,79,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271015,,06/09/2020,,,,Munger,Bihar,BR,10,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271016,,06/09/2020,,,,Muzaffarpur,Bihar,BR,98,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271017,,06/09/2020,,,,Nalanda,Bihar,BR,34,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271018,,06/09/2020,,,,Nawada,Bihar,BR,23,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271019,,06/09/2020,,,,West Champaran,Bihar,BR,61,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271020,,06/09/2020,,,,Patna,Bihar,BR,190,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271021,,06/09/2020,,,,East Champaran,Bihar,BR,68,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271022,,06/09/2020,,,,Purnia,Bihar,BR,63,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271023,,06/09/2020,,,,Rohtas,Bihar,BR,38,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
271024,,06/09/2020,,,,Saharsa,Bihar,BR,141,Recovered,,,http://twitter.com/PIB_Patna/status/1302568635651637249,,,,,,
